,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
1805,1,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,6,0,4,0,0,0
1806,1,0.25,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,17,0,9,0,0,1
1807,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,8,20,15,3,9
1808,1,0.4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,23,1,25,0,8,7
1809,1,0.7333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,618,44,215,0,17,36
1810,1,0.3333333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,162,61,83,97,57,61
1811,0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,968,147,842,137,42,210
1812,1,0.6111111111111112,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,708,7,62,0,0,15
1813,0,0.6923076923076923,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,152,27,103,106,54,81
1814,1,0.3076923076923077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,747,10,161,65,40,42
1815,1,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,12,18,7,1,13
1816,1,0.375,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,158,0,23,0,0,18
1817,1,0.14285714285714285,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,958,159,447,20,0,31
1818,1,0.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,46,35,69,84,41,66
1819,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,167,37,64,49,34,116
1820,1,0.42105263157894735,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,387,126,342,0,45,180
1821,1,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,152,3,22,2,5,7
1822,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,97,1,19,2,0,11
1823,1,0.625,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,96,1,79,7,1,79
1824,0,0.3333333333333333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,3,3,8
1825,1,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,30,1,8,0,0,3
1826,0,0.39693468715465546,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1827,1,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,293,0,124,179,97,52
1828,1,0.3076923076923077,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,330,5,159,36,27,16
1829,1,0.23076923076923078,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,270,31,88,11,48,22
1830,0,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1076,16,417,42,48,16
1831,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,16,3,15,2,1,11
1832,1,0.3333333333333333,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,62,1,16,3,2,6
1833,1,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,1,7,17,14,11
1834,1,0.46153846153846156,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,637,47,237,12,19,76
1835,1,0.4117647058823529,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,418,61,428,80,51,10
1836,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,3,7,6,2,9
1837,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,3,7,6,2,9
1838,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,14,0,3,0,0,1
1839,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,587,51,932,180,34,86
1840,1,0.7333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,986,36,168,16,0,108
1841,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,229,5,56,3,2,20
1842,1,0.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,255,43,134,37,14,24
1843,1,0.6153846153846154,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,825,8,53,11,0,242
1844,1,0.4117647058823529,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1298,0,70,37,14,42
1845,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,167,2,44,6,2,19
1846,0,0.4583333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1132,134,384,175,134,115
1847,1,0.47058823529411764,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,746,8,125,11,8,8
1848,1,0.5238095238095238,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,812,99,431,237,149,33
1849,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,34,6,21,11,4,8
1850,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,34,6,21,11,4,8
1851,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,18,0,5,0,0,11
1852,1,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8,3,9,19,4,22
1853,0,0.2727272727272727,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,194,61,480,225,112,30
1854,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,37,0,17,0,0,3
1855,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,110,29,92,28,10,145
1856,0,0.4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,519,17,813,27,173,51
1857,1,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,23,0,15,0,2,7
1858,1,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,23,0,15,0,2,7
1859,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,12,0,5,0,0,4
1860,1,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,909,11,218,0,0,23
1861,1,0.6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,24,3,26,7,1,23
1862,1,0.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,20,6,11,9
1863,1,0.4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,71,1,16,0,0,9
1864,0,0.4375,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1315,22,780,145,0,178
1865,0,0.23076923076923078,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,344,45,654,104,11,114
1866,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2
1867,1,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,3,8,9,7
1868,1,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,462,0,24,6,0,4
1869,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,6,2,8,2,12
1870,1,0.4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,22,0,19,6,5,3
1871,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,31,1,8,0,0,8
1872,1,0.25,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,34,1,19,2,7,0
1873,0,0.18181818181818182,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,789,25,420,16,38,0
1874,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,6,8,6,3,10
1875,0,0.5454545454545454,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,307,26,360,138,31,40
1876,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,46,4,36,2,2,1
1877,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,18,1,32,6,3,28
1878,1,0.4444444444444444,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,135,25,51,23,25,46
1879,1,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,67,5,61,3,8,19
1880,1,0.5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,161,0,22,0,0,24
1881,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,191,56,139,51,8,100
1882,1,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,860,28,409,73,56,56
1883,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,14,7,3,2
1884,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,14,7,3,2
1885,1,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1396,0,322,46,35,17
1886,0,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,199,66,315,97,174,41
1887,1,0.38461538461538464,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,583,34,309,0,22,125
1888,1,0.4375,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,509,0,65,7,11,5
1889,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,473,21,176,19,21,56
1890,1,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,526,28,135,10,21,99
1891,1,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,526,28,135,10,21,99
1892,1,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,27,2,14,0,0,0
1893,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,30,0,8,2,0,14
1894,0,0.46153846153846156,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,410,0,592,147,22,22
1895,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,6,5,17,3,24,46
1896,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,15,10,19,8,17,20
1897,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,15,10,19,8,17,20
1898,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5,1,7,2,1,4
1899,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,43,5,28,7,6,33
1900,0,0.35294117647058826,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,693,21,118,110,147,42
1901,0,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,508,124,249,50,38,134
1902,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,116,6,82,6,6,41
1903,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,116,6,82,6,6,41
1904,1,0.2857142857142857,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,80,4,46,0,17,2
1905,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22,2,10,6,4,34
1906,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,336,28,282,184,54,54
1907,1,0.3157894736842105,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,553,25,142,65,67,8
1908,0,0.35714285714285715,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,408,61,109,48,122,41
1909,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,675,0,85,10,7,77
1910,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,68,1,13,3,5,13
1911,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,297,7,79,0,11,182
1912,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,297,7,79,0,11,182
1913,0,0.5384615384615384,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1324,27,119,71,108,27
1914,0,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,367,17,241,104,188,232
1915,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,167,2,62,24,13,7
1916,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,292,30,415,63,33,200
1917,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,292,30,415,63,33,200
1918,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,11,0,3,0,0,1
1919,1,0.47058823529411764,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,582,0,65,0,0,13
1920,0,0.16666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,675,11,400,15,45,11
1921,0,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,557,129,984,193,37,18
1922,1,0.375,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,184,178,178,103,39,33
1923,0,0.3888888888888889,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1142,51,415,90,69,37
1924,0,0.6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,504,13,131,8,0,26
1925,0,0.39693468715465546,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,1,2,1,1,1
1926,1,0.25,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,12,5,25,0,9,30
1927,1,0.5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,145,13,46,17,2,4
1928,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,4,3,1,2
1929,1,0.42857142857142855,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,135,0,10,0,4,36
1930,1,0.5789473684210527,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1449,89,161,69,35,107
1931,0,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,829,138,430,60,92,15
1932,0,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,829,138,430,60,92,15
1933,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,10,7,25,6,3,7
1934,1,0.6,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,76,0,7,0,0,16
1935,0,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,412,12,546,78,182,0
1936,1,0.4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,24,0,7,0,0,1
1937,1,0.4666666666666667,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,335,42,127,28,5,5
1938,1,0.5294117647058824,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,612,91,520,258,107,107
1939,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,8,23,2,18
1940,1,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,5,14,2,12,17
1941,0,0.3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,741,19,154,50,9,28
1942,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,22,3,30,0,5,15
1943,1,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,100,1,39,6,1,76
1944,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,625,7,99,10,22,7
1945,0,0.4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,389,66,408,37,57,85
1946,1,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,24,2,20,2,2,10
1947,1,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,23,0,11,2,1,3
1948,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,102,9,63,2,9,24
1949,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,102,9,63,2,9,24
1950,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,6,2,9,2,1,5
1951,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,13,0,3,0,0,0
1952,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,175,10,110,54,6,27
1953,0,0.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,7,14,7,16,15
1954,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,17,19,30,24,39
1955,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,57,0,27,0,0,36
1956,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,57,0,27,0,0,36
1957,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,57,0,27,0,0,36
1958,1,0.29411764705882354,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,176,72,98,136,21,229
1959,0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,957,153,612,99,95,153
1960,1,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,15,4,10,3,4,18
1961,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,111,3,28,2,6,15
1962,0,0.36363636363636365,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,398,190,537,61,156,37
1963,1,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,445,53,213,104,98,151
1964,1,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,445,53,213,104,98,151
1965,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,565,32,435,28,32,54
1966,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,141,70,106,72,19,23
1967,0,0.2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,445,37,359,98,28,18
1968,1,0.35714285714285715,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,327,9,122,19,14,83
1969,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6,1,2,2,0,4
1970,1,0.3125,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,197,107,227,7,59,131
1971,1,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,38,1,24,0,0,0
1972,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,5,19,7,0,23
1973,1,0.1875,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,243,131,217,85,6,26
1974,1,0.6470588235294118,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,457,5,106,15,17,53
1975,1,0.2727272727272727,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,623,53,178,23,17,133
1976,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,544,13,85,8,6,29
1977,0,0.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,162,33,124,40,28,172
1978,0,0.42857142857142855,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,631,28,491,30,14,56
1979,1,0.6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,189,2,55,0,5,12
1980,1,0.43478260869565216,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1073,0,629,145,37,37
1981,1,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,91,3,52,2,1,31
1982,0,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,736,163,818,212,163,61
1983,1,0.25,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,19,4,12,2,2,6
1984,1,0.42857142857142855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,64,4,68,7,5,17
1985,1,0.42857142857142855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,64,4,68,7,5,17
1986,1,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,274,0,21,4,6,15
1987,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7,6,13,7,6,14
1988,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,205,7,41,3,2,46
1989,0,0.2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,99,27,102,28,48,6
1990,1,0.5454545454545454,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,215,13,87,17,17,24
1991,0,0.3076923076923077,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,714,76,395,116,0,12
1992,0,0.3076923076923077,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,714,76,395,116,0,12
1993,1,0.3125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,317,25,265,25,19,12
1994,1,0.6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,537,6,42,16,6,30
1995,1,0.5294117647058824,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,565,6,65,0,6,19
1996,1,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,13,1,29,3,0,7
1997,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,285,28,242,55,114,135
1998,1,0.3125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,366,124,156,71,78,54
1999,0,0.25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1,11,6,2,2
2000,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,2,5,0,0,5
2001,1,0.6875,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,350,104,189,197,151,57
2002,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1252,0,465,46,35,0
2003,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,7,2,4,2,1,4
2004,1,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,37,0,46,4,3,0
2005,1,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,934,24,230,16,24,36
2006,0,0.5454545454545454,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,518,42,742,55,56,84
2007,1,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,51,4,24,4,7,1
2008,1,0.2727272727272727,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,171,45,73,59,10,90
2009,1,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,12,1,6,0,1,5
2010,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,99,0,15,2,1,5
2011,0,0.1875,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,734,22,350,151,25,100
2012,1,0.2777777777777778,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1045,61,338,60,46,46
2013,0,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,36,4,18,6,2,18
2014,1,0.625,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,51,23,82,33,0,42
2015,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,12,1,16,4,1,3
2016,1,0.42857142857142855,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,85,15,27,13,13,21
2017,1,0.3888888888888889,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,562,21,464,28,10,32
2018,0,0.4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6,4,25,15,12,13
2019,1,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,717,42,864,219,30,84
2020,0,0.4444444444444444,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,23,78,133,49,144
2021,0,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,830,59,968,51,79,19
2022,1,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,29,0,14,0,0,2
2023,1,0.4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,8,3,19,0,2,3
2024,0,0.5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1020,31,430,62,63,79
2025,1,0.4444444444444444,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,561,14,113,10,14,35
2026,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,680,11,392,75,0,0
2027,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,9,0,3,0,0,4
2028,0,0.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,162,25,53,16,0,10
2029,1,0.2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,67,15,80,17,11,80
2030,1,0.25,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,26,1,10,2,0,1
2031,0,0.5789473684210527,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,524,0,134,28,28,155
2032,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,138,3,38,4,0,59
2033,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,18,2,10,0,0,25
2034,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,856,59,487,58,29,73
2035,1,0.6923076923076923,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1013,30,399,60,46,153
2036,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,864,134,768,150,38,172
2037,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,864,134,768,150,38,172
2038,1,0.4166666666666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,85,44,54,102,78,6
2039,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,164,24,103,12,3,42
2040,0,0.47368421052631576,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,620,54,239,99,98,119
2041,1,0.6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,152,9,121,12,12,45
2042,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,68,8,18,19,8,12
2043,0,0.13333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,908,48,217,32,12,24
2044,1,0.42857142857142855,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,53,3,49,7,4,5
2045,0,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,675,144,133,94,192,241
2046,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,208,7,82,30,66,35
2047,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,9,0,7,2,0,4
2048,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4,0,5,0,1,5
2049,1,0.5238095238095238,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,653,17,170,34,26,17
2050,1,0.6923076923076923,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,350,3,39,0,0,19
2051,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,30,11,33,13,6,29
2052,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,43,12,23,29,15,61
2053,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,43,12,23,29,15,61
2054,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,369,9,87,12,14,34
2055,0,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,736,63,946,219,189,126
2056,0,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,794,73,573,0,29,14
2057,1,0.55,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1012,80,498,0,16,176
2058,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,22,1,13,4,0,4
2059,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,2,7,0,4,2
